TRCHILDNUM,Caring for HH children,Housework,Grocery shopping
0,0,0,0
0,0,181,0
1,70,15,115
3,0,0,0
1,0,120,0
0,0,0,0
1,0,0,20
2,0,0,0
0,0,18,0
0,0,20,60
1,0,0,0
1,0,10,0
0,0,5,0
0,0,45,0
0,0,180,0
4,245,140,60
0,0,90,0
0,0,0,0
0,0,0,0
2,15,2,0
1,30,75,30
2,0,0,0
0,0,30,45
0,0,0,0
0,0,0,0
0,0,135,0
0,0,0,90
1,0,0,0
0,0,0,0
0,0,180,0
0,0,0,0
1,5,5,0
0,0,0,0
0,0,120,0
0,0,0,0
2,0,0,0
0,0,240,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,210,120
1,0,10,45
0,0,0,0
2,70,30,25
0,0,0,0
0,0,0,0
3,0,0,0
0,0,0,0
2,60,0,0
0,0,140,60
0,0,120,75
0,0,0,60
2,157,101,60
1,0,0,0
0,0,10,45
2,255,45,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,20,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,142,0,0
0,0,0,0
0,0,120,0
0,0,0,0
1,0,60,0
0,0,180,0
0,0,0,0
1,176,25,0
0,0,0,0
0,0,0,0
2,365,160,0
3,235,0,0
0,0,0,0
1,127,0,0
0,0,0,0
1,361,55,20
1,225,0,0
0,0,232,0
0,0,0,20
1,11,0,0
0,0,0,60
2,0,0,0
2,0,0,0
3,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
3,105,0,0
0,0,0,0
0,0,130,20
3,149,30,70
0,0,60,0
3,95,120,0
2,70,90,0
1,0,0,0
0,0,0,0
0,0,0,0
3,135,0,0
1,286,0,0
0,0,10,0
1,0,580,0
3,0,86,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,45,0
0,0,161,0
0,0,0,0
0,0,0,0
1,38,0,0
3,60,0,0
1,0,0,30
1,0,0,0
0,0,0,0
1,0,0,0
0,0,60,45
1,96,0,0
1,0,0,0
3,213,0,0
0,0,30,0
0,0,0,0
2,0,0,0
2,0,0,0
3,40,0,0
2,340,0,0
0,0,0,0
0,0,120,0
0,0,90,0
2,281,0,0
0,0,0,0
0,0,60,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,15,0
1,160,0,0
0,0,0,0
0,0,70,0
2,214,80,0
0,0,0,0
2,0,0,0
0,0,45,0
0,0,0,0
2,45,30,0
0,0,0,0
2,65,0,0
0,0,0,0
2,72,0,0
0,0,0,0
0,0,0,0
0,0,0,15
0,0,0,0
0,0,120,60
0,0,0,0
3,30,0,0
0,0,0,0
0,0,60,0
0,0,520,0
0,0,0,30
0,0,120,0
0,0,40,30
0,0,0,0
0,0,0,0
1,0,180,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,60,0
0,0,0,0
0,0,0,0
1,360,20,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,30,0
0,0,0,0
0,0,280,0
0,0,25,0
0,0,240,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,30,0,0
2,114,0,0
3,55,0,0
1,15,15,60
0,0,0,0
0,0,0,0
0,0,39,0
1,0,0,0
0,0,0,0
2,0,60,0
0,0,0,0
1,170,30,0
2,190,0,0
0,0,35,0
3,170,0,0
1,195,0,0
1,35,30,0
0,0,195,0
0,0,180,0
0,0,155,90
1,25,10,0
0,0,60,0
0,0,10,20
0,0,0,0
0,0,15,0
0,0,0,0
2,60,0,0
0,0,0,0
3,0,0,0
2,30,180,0
3,0,0,0
1,98,210,0
0,0,220,0
0,0,0,0
2,106,32,45
0,0,0,0
0,0,160,0
2,300,90,0
3,85,110,30
2,30,15,90
0,0,210,0
0,0,0,0
0,0,75,0
0,0,130,90
0,0,0,0
0,0,0,0
2,0,120,0
0,0,0,0
0,0,0,0
0,0,60,0
2,0,0,0
2,10,0,0
0,0,0,10
1,40,0,0
0,0,0,0
1,400,0,0
1,2,0,20
0,0,0,0
2,185,20,60
0,0,0,30
0,0,10,45
0,0,0,0
3,1,0,0
3,365,120,0
0,0,15,0
2,227,0,0
0,0,0,0
0,0,0,25
0,0,45,0
0,0,180,0
0,0,130,0
1,0,0,0
1,0,0,0
1,65,150,10
1,30,100,60
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,60
1,16,480,0
0,0,30,45
0,0,0,0
0,0,0,0
0,0,30,0
2,226,0,0
0,0,0,0
0,0,120,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,30,0
0,0,0,0
2,0,0,0
1,61,0,0
0,0,0,60
2,22,10,10
0,0,30,0
0,0,0,0
0,0,0,0
2,150,330,60
0,0,0,0
5,511,0,0
0,0,0,0
0,0,0,0
0,0,85,0
0,0,0,0
4,65,180,0
1,0,0,0
0,0,0,0
1,0,5,0
0,0,0,0
0,0,0,20
3,120,0,94
0,0,0,0
0,0,0,0
0,0,0,0
2,100,135,45
0,0,0,0
0,0,0,0
0,0,0,0
0,0,60,0
1,286,0,0
2,213,0,0
0,0,0,0
0,0,60,0
0,0,0,0
0,0,0,0
1,10,0,0
3,514,110,0
2,0,15,60
0,0,0,0
0,0,0,0
1,111,135,0
1,0,0,0
0,0,0,0
0,0,90,0
0,0,210,45
0,0,0,0
0,0,240,0
0,0,0,0
1,0,0,60
0,0,560,45
0,0,180,0
3,25,155,135
1,62,0,0
2,30,210,0
2,0,0,0
4,60,0,0
0,0,390,0
0,0,414,0
0,0,30,0
1,5,0,0
0,0,0,0
0,0,15,175
0,0,0,0
0,0,0,0
0,0,100,90
0,0,0,0
0,0,0,0
0,0,10,0
0,0,0,45
1,0,20,30
1,10,0,0
2,202,0,0
0,0,0,0
0,0,210,0
1,170,164,0
1,0,0,0
1,20,20,0
0,0,0,0
2,73,45,0
3,62,0,120
2,360,10,0
0,0,65,0
0,0,10,30
2,0,180,0
3,0,0,0
0,0,0,0
0,0,30,0
0,0,0,0
1,225,0,0
0,0,0,0
0,0,0,0
2,140,0,0
0,0,0,0
0,0,0,0
4,0,0,0
0,0,60,0
3,461,25,0
0,0,0,0
0,0,120,0
0,0,0,0
0,0,5,0
0,0,0,0
0,0,20,0
0,0,165,0
0,0,0,0
0,0,170,15
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,152,0,0
1,120,0,0
0,0,0,0
1,0,0,0
1,0,120,30
0,0,0,0
0,0,0,0
0,0,10,0
0,0,45,0
1,0,0,0
0,0,0,0
0,0,140,20
0,0,0,5
0,0,45,0
0,0,180,0
0,0,0,0
0,0,45,0
3,141,550,0
0,0,0,0
0,0,0,0
0,0,0,0
2,65,180,0
2,110,0,0
3,255,115,0
0,0,5,0
0,0,0,0
2,15,35,30
2,60,50,0
0,0,0,0
0,0,0,0
2,0,0,0
0,0,0,0
0,0,0,0
1,0,165,0
3,150,0,0
2,0,0,0
0,0,60,15
1,110,55,0
2,325,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,0,0,0
0,0,1,0
1,11,15,0
0,0,0,0
0,0,0,0
0,0,0,0
2,100,30,0
0,0,0,0
0,0,0,15
0,0,0,0
3,27,175,0
0,0,15,0
1,0,0,0
0,0,0,0
0,0,40,0
0,0,0,0
0,0,135,0
0,0,0,0
1,0,15,45
0,0,18,15
1,188,292,0
0,0,30,95
1,47,0,0
2,2,0,0
1,168,15,0
0,0,15,0
0,0,122,0
0,0,0,0
0,0,0,0
2,100,0,0
1,105,0,0
0,0,210,60
2,85,0,0
2,140,0,0
1,0,0,0
2,0,0,0
2,195,0,0
0,0,60,0
4,414,0,0
1,0,0,0
2,30,0,0
0,0,0,0
0,0,0,0
0,0,5,30
0,0,0,0
0,0,30,0
0,0,195,90
0,0,50,0
1,342,260,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,230,0
2,331,123,0
0,0,0,0
0,0,180,30
1,245,120,0
1,30,15,0
0,0,5,0
0,0,0,0
0,0,0,0
2,115,55,0
0,0,220,75
3,60,0,30
3,0,0,0
0,0,0,0
0,0,0,0
1,30,0,0
1,27,255,0
2,45,0,0
0,0,0,0
2,60,60,0
0,0,0,0
0,0,65,0
0,0,0,0
0,0,0,0
1,0,0,0
2,2,0,0
0,0,0,0
0,0,0,0
1,50,0,0
1,0,240,0
0,0,0,0
0,0,120,0
1,0,0,0
3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,15,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,90,45
1,20,0,30
2,295,235,0
0,0,0,0
0,0,0,0
0,0,32,0
1,620,0,0
2,30,0,0
1,50,0,0
0,0,0,0
4,0,0,0
0,0,0,0
0,0,0,0
2,165,55,0
0,0,0,0
0,0,0,0
1,30,0,0
1,0,0,0
0,0,0,0
2,0,0,0
0,0,0,0
2,135,43,35
3,0,0,0
0,0,0,0
1,0,90,0
0,0,0,0
0,0,120,0
1,270,120,0
0,0,0,0
6,235,35,0
0,0,0,0
0,0,0,0
0,0,135,165
2,135,75,0
1,145,0,0
0,0,0,0
0,0,150,23
0,0,600,0
0,0,240,60
0,0,0,0
0,0,0,0
0,0,0,0
0,0,30,80
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,240,0
2,242,80,15
3,120,565,0
2,53,0,0
0,0,30,0
2,215,0,0
0,0,490,0
1,6,0,0
0,0,0,0
0,0,120,0
0,0,0,0
0,0,60,0
0,0,0,0
2,0,0,0
0,0,30,0
7,30,0,0
0,0,0,15
0,0,0,0
1,0,0,0
3,0,20,0
0,0,6,0
2,0,0,0
1,0,0,0
0,0,0,0
1,100,0,0
2,35,30,30
0,0,35,0
0,0,0,0
0,0,142,0
2,0,0,0
3,0,95,0
2,0,30,0
3,90,150,0
1,0,45,0
0,0,15,0
5,155,35,0
0,0,20,0
0,0,45,0
0,0,0,0
0,0,0,0
0,0,60,0
1,75,0,0
0,0,0,0
3,105,80,0
3,212,225,30
0,0,35,0
0,0,0,0
2,60,0,0
3,40,0,0
2,90,155,0
1,0,30,60
0,0,0,0
1,10,180,0
0,0,0,45
0,0,0,0
1,0,255,0
0,0,120,0
3,0,0,0
0,0,0,0
0,0,30,0
0,0,240,0
0,0,0,0
2,0,60,0
0,0,30,0
0,0,5,15
0,0,35,0
0,0,90,60
0,0,0,15
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,300,0
0,0,0,0
0,0,0,0
3,75,233,45
2,0,0,0
0,0,0,0
3,60,134,0
0,0,0,0
0,0,0,0
1,0,0,0
1,215,80,0
0,0,0,0
2,0,30,0
0,0,0,0
0,0,40,0
0,0,42,0
0,0,0,0
0,0,5,0
0,0,0,0
2,40,0,0
1,0,0,0
0,0,0,0
1,30,0,0
0,0,0,0
1,0,0,0
0,0,0,0
2,275,15,0
1,20,0,0
1,195,90,0
4,40,0,0
0,0,15,0
0,0,0,0
1,0,20,60
0,0,5,0
2,70,90,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,60,0
2,30,180,120
0,0,0,0
0,0,5,0
0,0,0,0
0,0,0,0
0,0,90,0
0,0,0,0
1,0,30,0
0,0,0,0
0,0,0,0
1,70,85,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,0,65,0
4,3,0,0
0,0,95,10
4,10,0,0
2,0,0,0
1,0,0,0
0,0,225,0
0,0,100,45
0,0,0,0
0,0,255,60
3,0,0,0
1,0,40,0
0,0,90,0
0,0,10,35
0,0,20,60
0,0,30,0
0,0,0,0
0,0,0,0
1,2,0,0
0,0,0,0
1,82,145,60
2,525,185,0
0,0,0,0
2,0,0,0
0,0,180,0
0,0,0,0
1,390,0,0
0,0,60,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
2,7,0,0
1,5,60,0
2,35,60,0
0,0,60,0
0,0,150,60
0,0,0,20
0,0,0,25
0,0,90,0
3,0,0,0
2,60,210,60
0,0,0,0
0,0,10,0
0,0,0,0
0,0,65,0
0,0,60,20
0,0,0,0
1,90,0,0
1,2,5,0
4,0,0,0
0,0,150,0
4,90,0,0
0,0,0,0
0,0,0,0
2,440,0,0
2,205,20,0
2,0,90,0
1,120,0,0
1,0,0,0
1,0,60,0
0,0,5,20
2,99,0,10
2,110,0,0
0,0,60,0
1,75,0,0
0,0,0,0
0,0,0,0
2,30,0,0
1,0,0,0
0,0,0,0
0,0,30,0
1,140,70,60
0,0,0,0
0,0,0,0
2,234,0,20
2,50,0,0
0,0,0,0
0,0,0,0
1,0,90,25
0,0,0,0
0,0,90,0
0,0,0,0
0,0,0,0
0,0,0,0
2,115,180,0
0,0,0,0
0,0,120,0
0,0,0,0
0,0,0,0
1,240,0,0
0,0,15,0
0,0,0,0
0,0,0,0
0,0,120,0
0,0,60,0
0,0,0,30
1,180,0,0
0,0,0,0
1,20,0,0
0,0,0,0
2,45,45,0
0,0,0,0
0,0,0,0
0,0,90,0
2,15,280,45
0,0,0,0
1,0,0,0
0,0,205,0
0,0,210,0
1,30,0,0
0,0,0,0
3,0,0,0
0,0,0,0
0,0,210,0
0,0,0,0
1,0,0,210
0,0,0,0
2,0,0,0
0,0,0,0
1,275,130,0
0,0,315,60
0,0,0,0
0,0,0,0
0,0,5,0
1,0,0,0
0,0,75,0
0,0,0,0
0,0,0,0
2,35,0,0
1,140,0,0
2,0,120,0
3,35,70,0
1,160,0,0
0,0,0,0
2,240,0,0
0,0,5,30
1,0,109,0
1,0,15,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,45,130
2,120,15,0
2,0,0,0
0,0,0,0
2,0,0,0
0,0,0,0
2,135,0,0
2,0,0,0
0,0,0,0
2,0,60,0
0,0,105,0
0,0,0,0
0,0,60,0
1,40,333,0
1,0,30,0
1,0,0,0
3,145,0,0
2,0,0,0
2,0,20,0
1,0,0,0
3,0,0,0
1,0,10,60
0,0,0,0
0,0,120,0
0,0,0,0
0,0,0,30
1,0,0,0
1,0,0,0
2,0,0,0
0,0,0,0
1,1,0,15
2,46,45,0
0,0,300,0
2,0,0,0
0,0,0,0
0,0,212,0
2,0,0,0
0,0,0,0
4,350,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
2,0,150,120
0,0,0,0
0,0,0,0
0,0,50,0
2,40,0,0
2,100,120,0
0,0,110,0
0,0,0,0
0,0,80,0
0,0,0,0
1,0,0,0
2,150,270,0
0,0,0,0
1,40,0,0
0,0,225,75
1,45,0,0
0,0,0,0
2,52,60,45
0,0,0,0
2,10,0,60
0,0,150,0
2,0,0,0
0,0,30,0
0,0,240,10
2,25,10,45
0,0,0,0
0,0,0,0
0,0,0,0
2,173,0,0
0,0,0,0
0,0,0,0
1,116,0,0
0,0,0,50
2,0,0,0
0,0,0,0
0,0,30,0
0,0,0,0
0,0,0,0
2,0,30,0
0,0,0,0
2,26,0,0
1,0,0,0
2,305,50,0
1,0,0,0
0,0,0,0
0,0,0,0
2,0,0,0
0,0,350,0
3,215,50,0
0,0,0,0
2,10,0,0
0,0,60,0
0,0,0,0
0,0,0,0
0,0,63,0
0,0,0,0
1,0,0,0
3,0,150,0
4,90,10,0
0,0,0,0
0,0,240,0
2,15,120,0
0,0,60,0
0,0,0,0
0,0,5,0
0,0,60,0
1,0,0,0
0,0,140,10
0,0,0,0
2,0,0,0
2,365,35,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,60,0
0,0,0,0
0,0,0,0
0,0,0,20
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,15,10,0
0,0,90,0
0,0,0,0
1,0,0,0
0,0,0,0
2,0,230,0
0,0,0,0
0,0,5,30
0,0,180,0
0,0,5,0
0,0,0,0
1,30,0,0
0,0,0,0
0,0,15,0
1,0,190,0
1,0,5,0
0,0,0,0
3,0,15,0
0,0,0,0
0,0,0,0
1,342,5,0
0,0,0,0
0,0,0,0
0,0,90,0
0,0,0,0
0,0,0,0
0,0,300,0
0,0,120,0
0,0,0,0
0,0,365,0
2,60,0,0
0,0,0,0
0,0,0,0
0,0,195,0
0,0,0,0
1,290,0,0
1,285,90,0
0,0,0,5
0,0,4,0
0,0,60,0
0,0,120,0
3,120,0,0
0,0,20,0
1,0,195,60
0,0,0,15
3,90,240,0
0,0,0,0
0,0,0,0
0,0,0,20
3,0,0,0
0,0,0,0
0,0,150,0
0,0,90,60
1,195,0,0
0,0,0,0
0,0,0,0
0,0,315,0
2,0,0,0
0,0,150,0
0,0,0,0
0,0,0,0
0,0,0,30
0,0,0,0
0,0,0,90
2,80,45,0
0,0,150,0
1,145,0,0
0,0,0,0
0,0,30,0
2,0,0,0
0,0,0,0
1,20,0,0
0,0,0,0
2,170,5,0
0,0,0,0
0,0,150,30
1,0,120,0
0,0,0,0
2,235,90,0
0,0,120,0
1,25,90,0
0,0,0,0
2,310,0,0
2,0,20,90
0,0,4,10
0,0,10,0
0,0,0,0
0,0,0,10
0,0,0,0
0,0,0,0
0,0,120,0
2,60,200,0
2,0,0,25
3,268,90,0
0,0,40,0
3,210,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,60,0
1,0,150,0
0,0,0,0
0,0,0,0
2,7,0,0
0,0,45,0
2,0,0,0
0,0,30,0
0,0,65,0
0,0,60,0
1,0,0,0
1,0,0,30
1,147,20,0
0,0,0,0
2,245,120,0
0,0,135,90
3,0,0,0
1,10,15,0
0,0,95,0
1,300,0,0
0,0,0,0
1,0,0,84
0,0,0,0
0,0,7,30
0,0,0,0
0,0,0,0
3,0,35,0
0,0,0,20
0,0,30,90
1,330,5,60
2,0,30,120
0,0,4,0
0,0,150,0
0,0,0,0
0,0,0,0
0,0,0,0
2,0,0,0
1,0,0,90
0,0,180,110
2,25,0,0
0,0,255,0
0,0,0,0
0,0,0,0
2,0,0,0
0,0,26,0
2,45,0,0
2,0,0,0
0,0,120,0
0,0,0,0
0,0,0,0
0,0,15,0
0,0,0,0
4,0,30,0
0,0,0,0
0,0,60,0
0,0,0,0
1,216,0,0
0,0,0,0
1,173,45,0
0,0,0,0
0,0,0,0
0,0,87,0
0,0,30,0
0,0,45,150
0,0,0,0
1,161,212,0
0,0,30,90
0,0,15,0
1,245,85,0
1,5,5,0
2,0,120,0
2,0,0,0
0,0,0,0
2,40,60,0
0,0,0,0
0,0,0,0
0,0,0,25
2,0,60,0
1,0,0,0
3,297,45,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,155,135
0,0,0,0
2,0,135,45
0,0,0,0
3,150,0,0
2,60,60,0
4,270,120,0
0,0,0,0
2,42,12,30
0,0,0,0
0,0,0,20
0,0,0,0
0,0,0,65
0,0,10,0
2,10,50,90
0,0,0,0
0,0,0,0
0,0,15,0
0,0,15,0
0,0,300,0
0,0,5,0
0,0,120,0
2,20,0,29
0,0,180,0
0,0,0,0
0,0,60,30
3,90,105,0
1,105,120,0
1,0,0,0
0,0,0,0
2,0,0,0
3,60,45,0
2,0,0,0
3,340,0,30
0,0,0,0
1,105,403,0
2,0,90,0
1,30,0,0
1,0,0,0
0,0,60,15
0,0,135,0
2,0,0,0
0,0,0,0
3,135,0,0
0,0,0,0
1,0,0,0
3,180,89,0
1,150,0,0
0,0,0,0
2,0,0,0
1,20,0,20
0,0,0,0
2,150,0,30
0,0,0,0
2,155,270,0
2,389,0,45
4,435,0,0
0,0,0,0
0,0,75,0
4,1,0,0
0,0,0,0
0,0,0,0
0,0,20,0
0,0,0,0
0,0,0,0
0,0,0,0
2,0,180,0
2,0,90,0
0,0,275,0
0,0,0,0
0,0,0,0
0,0,120,120
0,0,75,0
0,0,0,0
0,0,0,0
0,0,0,35
1,35,10,0
2,45,0,0
1,0,0,0
2,450,90,0
0,0,60,0
0,0,0,0
0,0,5,0
0,0,0,0
2,176,0,0
0,0,0,0
0,0,90,0
0,0,0,0
0,0,40,15
0,0,0,0
1,15,0,0
0,0,285,20
0,0,0,0
0,0,0,0
1,0,140,0
0,0,0,0
4,30,0,0
2,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,355,0,0
0,0,0,0
0,0,5,0
2,40,90,0
1,135,0,0
2,180,0,0
0,0,0,0
2,60,0,30
0,0,20,0
0,0,30,60
0,0,90,0
0,0,67,44
3,367,60,0
0,0,120,0
2,0,5,60
0,0,17,30
0,0,70,0
0,0,0,0
0,0,85,45
0,0,0,0
0,0,20,0
0,0,60,0
1,17,0,0
0,0,0,0
2,182,10,60
0,0,0,0
2,0,0,0
0,0,75,0
1,0,60,0
0,0,0,20
0,0,0,0
2,150,30,0
3,75,60,0
0,0,0,0
0,0,105,0
1,0,0,20
1,0,210,0
0,0,20,0
0,0,160,90
2,30,60,0
0,0,90,0
0,0,0,0
2,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
4,204,165,25
2,0,0,0
0,0,0,0
2,60,30,0
0,0,0,0
0,0,30,120
1,95,30,20
2,240,60,60
0,0,65,0
1,70,70,0
1,80,0,0
0,0,0,0
0,0,300,0
0,0,0,0
0,0,45,90
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,60,0
2,30,0,0
1,300,0,0
0,0,0,0
0,0,0,30
0,0,360,0
0,0,0,0
1,0,0,0
0,0,13,0
0,0,0,0
0,0,5,40
1,0,30,0
2,0,0,0
0,0,30,0
0,0,0,45
0,0,5,45
0,0,0,0
2,0,60,0
0,0,0,0
1,1,0,0
1,0,0,0
0,0,0,0
4,7,90,0
2,141,60,35
3,0,0,0
0,0,60,0
2,30,120,0
1,0,90,0
0,0,120,0
3,289,15,60
1,0,120,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,5,0
3,1,0,0
0,0,0,0
0,0,330,20
1,0,0,0
0,0,150,0
0,0,120,0
1,0,0,0
1,150,0,0
0,0,0,0
2,0,87,0
0,0,30,0
1,0,30,0
0,0,0,0
0,0,30,0
0,0,0,0
0,0,0,0
3,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,320,0,30
2,90,0,0
2,75,72,0
0,0,0,0
0,0,400,30
0,0,0,60
3,475,90,0
0,0,0,0
1,0,0,0
2,160,0,0
0,0,0,0
4,355,110,0
2,40,40,0
0,0,0,0
0,0,0,0
2,120,210,0
2,0,0,0
0,0,170,15
2,0,0,0
0,0,0,0
0,0,150,0
0,0,0,90
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,318,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,10,0
1,0,0,0
0,0,0,0
2,0,0,0
2,95,0,0
0,0,20,0
1,0,0,0
2,115,0,0
0,0,0,0
0,0,15,135
0,0,0,0
0,0,0,0
0,0,0,30
2,245,120,0
0,0,160,0
2,80,0,0
0,0,0,0
0,0,240,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,60,30
0,0,0,0
0,0,0,0
0,0,210,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,60,30
2,0,0,0
0,0,0,0
1,0,0,90
3,140,10,20
1,225,100,120
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,60,30,0
0,0,0,0
0,0,0,0
1,35,255,0
0,0,0,0
4,0,100,0
0,0,0,30
0,0,5,0
0,0,0,0
2,150,0,0
0,0,0,0
0,0,0,0
0,0,140,0
0,0,0,0
0,0,0,0
2,220,0,0
1,0,0,0
0,0,120,65
0,0,50,60
0,0,329,0
0,0,0,0
2,110,30,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,60,0
0,0,0,0
2,314,80,30
0,0,0,0
0,0,0,0
0,0,120,0
3,0,0,0
2,6,0,0
0,0,0,0
0,0,0,0
1,0,80,25
1,0,0,0
2,0,210,0
1,60,360,0
5,135,150,10
1,150,0,70
2,113,70,45
0,0,0,0
0,0,20,60
1,0,60,0
0,0,10,0
1,0,0,0
0,0,15,0
1,120,10,0
0,0,0,0
0,0,180,0
0,0,0,0
3,0,60,0
0,0,180,50
0,0,0,0
0,0,40,20
3,0,0,35
0,0,0,0
2,308,0,0
0,0,0,0
4,42,120,0
2,30,120,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,30
1,3,30,5
0,0,94,0
0,0,60,0
0,0,0,0
0,0,0,0
1,120,0,0
2,325,10,0
2,0,0,0
4,190,290,20
0,0,0,0
1,1,0,0
0,0,60,0
0,0,0,0
0,0,345,30
0,0,120,0
0,0,0,0
0,0,0,0
0,0,0,10
0,0,0,0
0,0,30,0
0,0,40,0
1,0,180,0
0,0,210,0
0,0,11,30
0,0,60,120
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,135,55
0,0,0,0
0,0,0,0
2,30,30,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,60,45
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,4,30,0
0,0,25,0
0,0,0,0
0,0,0,0
0,0,120,0
2,30,0,0
0,0,140,0
0,0,30,0
3,22,0,0
0,0,120,90
1,0,0,0
0,0,0,0
2,26,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,150,30
0,0,0,0
0,0,0,30
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,30
0,0,155,90
0,0,20,0
0,0,0,0
2,0,30,0
2,590,0,0
0,0,0,0
1,8,25,0
2,369,60,0
0,0,20,0
0,0,0,0
0,0,0,0
1,0,180,0
4,0,0,0
0,0,0,0
3,30,0,0
2,30,0,0
0,0,0,0
2,3,0,0
0,0,0,0
0,0,15,0
1,0,0,0
0,0,0,0
0,0,690,0
1,0,0,0
2,109,0,0
0,0,180,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,10,45
1,0,0,0
2,50,150,0
2,0,0,0
2,40,0,40
0,0,0,0
0,0,0,0
2,5,0,0
1,30,0,0
2,0,0,45
0,0,0,0
2,152,30,0
3,0,60,105
1,165,45,0
0,0,10,30
0,0,0,12
2,10,0,0
1,0,0,0
3,0,0,0
1,77,140,0
1,0,115,0
2,260,60,0
1,26,0,0
4,0,100,0
1,0,20,0
1,0,0,0
0,0,0,0
2,55,0,0
1,141,2,0
1,0,0,0
2,0,190,0
0,0,60,0
0,0,0,15
0,0,0,0
0,0,180,0
0,0,30,0
2,0,210,0
2,15,0,0
1,0,0,0
0,0,165,60
2,295,70,0
0,0,0,5
3,0,150,0
0,0,0,0
2,0,0,0
0,0,30,0
1,378,10,0
2,0,15,0
0,0,0,0
0,0,35,0
0,0,30,0
1,20,10,0
2,0,0,0
3,220,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,30,0,0
0,0,190,0
2,185,0,0
1,0,0,0
3,0,0,0
1,0,0,0
0,0,0,0
1,100,0,0
2,209,0,0
3,55,30,0
0,0,130,20
1,0,5,20
3,0,0,0
0,0,0,0
1,16,0,0
3,0,45,0
0,0,180,30
1,0,0,0
0,0,45,0
1,0,0,0
1,0,0,0
0,0,0,0
2,0,0,0
0,0,120,0
0,0,5,0
2,120,345,0
2,117,0,0
0,0,110,45
0,0,240,0
0,0,0,90
2,0,0,0
2,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
2,31,13,0
0,0,0,0
1,0,0,0
0,0,120,20
0,0,0,0
0,0,0,0
3,125,65,15
2,453,0,20
3,0,120,0
1,3,0,0
0,0,0,0
0,0,60,0
0,0,0,0
0,0,45,0
0,0,147,45
0,0,0,0
1,40,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
